Tweets,Date
@JJANGH4O we kampret klo kata en butter,2023-04-09 16:14:49+00:00
@Jtendeukie emang kampret olip tuh. sp si dia. adh adhh tobatt lipp,2023-04-09 16:14:14+00:00
"Sebenernya aak ku sih yg tiba2 bawa kucing anggora dan persia kerumah wkwk. Tp kl aku sendiri yg melihara tiba2 pulang bawa kucing dr temenku yg kunamakan si mochi kampret :"") nangis bgt pas anaknya dibuang ke pasar sm ayahku-",2023-04-09 16:13:42+00:00
"Paling nyaman nge-OC dari semua jenis RP yang pernah diicip. Bisa liat karakter-karakter dengan cerita unik sekaligus diksi jempolan. Susahnya cari relasi yang benaran mau jalan atau plotting sampai tuntas. Oiya, tulisan gue beberapa kali kena plagiat. Kampret memang.",2023-04-09 16:11:48+00:00
sedang dilema untuk bertahan di jogja atau keluar dari zona kampret ini,2023-04-09 16:11:34+00:00
@snhrimp kampret,2023-04-09 16:09:22+00:00
@txtdrimedia u20 kepentingan rakyat aja kau gagalkan. kampret . megalodon muka tai,2023-04-09 16:07:11+00:00
"Enak banget kalau abangnya kaya gitu, gua minta duit ke kakak malah dibilang mata duitan. Padahal gua butuh dan kagak dikasih duit sama mamak, kampret emang",2023-04-09 16:07:01+00:00
@tanyarlfes wkwkwk kampret jg,2023-04-09 16:05:55+00:00
kualitas tidur yang baik gue hari ini rusak gara2 lo pada!!! kampret @persib @LFC !!!!!!!,2023-04-09 16:05:06+00:00
"@pakewijen kampret si itu mah sumpah matinya jangsoo ga bangett, ilha jga, ihh gedeg bgt dah gua ama tu bocah",2023-04-09 16:03:25+00:00
KAMPRET TAW AJA GUE BARU GANTI PAJAMA SIYALLL,2023-04-09 16:02:37+00:00
@softiepawr Sombong bgt kampret,2023-04-09 16:01:35+00:00
@4thnttwt nadhif lu ninggal agi di tengah cowo2 buaya ini ga takut dia dicakol sama temen lu yang kampret itu apa.,2023-04-09 16:01:30+00:00
@botimeong Oalah kampret ternyata emang bocil ini hobinya ngajak orang ciuman,2023-04-09 16:00:49+00:00
ah udahlah kampret,2023-04-09 15:58:08+00:00
Musim ini males bgt effort nonton kampret dini hari..,2023-04-09 15:56:39+00:00
ini kayanya gue bnr bnr harus buat ATM deh kampret,2023-04-09 15:54:57+00:00
@Yurissa_Samosir Yohamis? Pendukung2nya kalau gak kadrun ya kampret... 🤣,2023-04-09 15:53:44+00:00
@woonggiie sama berarti 🫵 emang ni agak kampret sekolah libur lama banget,2023-04-09 15:53:31+00:00
@maskeita kampret,2023-04-09 15:52:11+00:00
@lovpurple_black Mending outbond aja seminggu gk udh dinner2 segala..kampret,2023-04-09 15:51:20+00:00
ASU BAJINGAN KAMPRET RA ONOK UTEKE TAI KAMPRET ASUUUUU BANGSATTTT ANJING EMANG YA,2023-04-09 15:50:35+00:00
WII DOMBRET😎🕺💥KAMPRET🖕🏻😙GOA NIKA🏔️BAKSO BOLO🥣😎🤙🏻PURI🤔KISUT😮OM NONGOL😝🤗INYONGE GULE😍🍲 braw!,2023-04-09 15:50:01+00:00
"@Txtmlbb Malah dah jadi korban review skin di rank, dapet yg main Rafa kek kampret.",2023-04-09 15:49:35+00:00
MATCHA KAMPRET BIKIN KAGET AJE,2023-04-09 15:48:45+00:00
@Cameheree Really?? Tapi “kam” bisa jadi Kampret😆 mending kayak ak aja panggilnya michi naru😁,2023-04-09 15:46:54+00:00
Kampret laaaa kelewatan persib persitaa 🥲,2023-04-09 15:45:17+00:00
"@convomfs gue pernah, katanya pas tidur gue ketawa sendiri jujur gue gak tau dan gak ngerasa trus adek gue bilang “ma, kakak gendeng” kampret.",2023-04-09 15:43:57+00:00
Kamu ga pengen ngajak sleepcall gitu? Kangen woy kampret tapi malu 😭,2023-04-09 15:43:12+00:00
"@hiraetthh let's interact more? 24/7 kita ngobrol kampret, mau nambah berapa jam lagi, lol.",2023-04-09 15:42:30+00:00
HIMPUNANN ASUU BAJINGANN KAMPRET,2023-04-09 15:42:02+00:00
Kutu kampret ini mah dua- duanya dong!,2023-04-09 15:40:55+00:00
"@zarezarezareza i always do my best, tp emg merekanya aja yg kampret kadang 🥲",2023-04-09 15:37:20+00:00
@jjaemic KAMPRET YAHHH https://t.co/MyR2Vyqzzh,2023-04-09 15:33:53+00:00
@evil_ryn @sosmedkeras kampret lu rin wkwkwk,2023-04-09 15:33:25+00:00
"@Gitasa725 Sebenernya udah ada yg komen kalau kak rachquel nesia bakalan gabung ke IC dari kemaren-kemaren, tapi kitanya bilang nggak mungkin gabung ke IC, ehh malah dikabulkan sama emensi dong kak, emang kampret emensi 😒😒😒😒",2023-04-09 15:32:53+00:00
@kurrofuru membernya mana suka ngerjain bilang malem ini ada sesuatu taunya zonk kampret emang,2023-04-09 15:31:59+00:00
"Yang ketiga, kesalahan ada di lo sama si mas kampret itu, jadi ngapain lo bawa bawa istri sah dan keluarga istri sah buat minta tanggung jawab? Bener bener ngga ngotak ini mah sorry sorry to say mba, tapi semoga bayi lo sehat deh",2023-04-09 15:30:19+00:00
@war_D_man Kampret sen wkwkw,2023-04-09 15:28:53+00:00
sumpah banyak banget bangsat emang kampret lo semua,2023-04-09 15:28:13+00:00
@surwooo knp yh yg marganya Lee tuh kampret smw. pantes dia gak update selama di Paris. updatenya pas udh smpe rumah mang,2023-04-09 15:27:46+00:00
@fahmi_hidayat10 @sbyfess Wkwk kampret mi. Gak di acc wong tuo lan areke pisan pastine. Peng 2 pisan wkwkwkw 😂,2023-04-09 15:25:45+00:00
"ㅤㅤㅤ

BETH.
Dahlah kampret malah pusing mata gue stalk ig 😵‍💫

ㅤㅤㅤ",2023-04-09 15:21:14+00:00
smw orang kek kampret,2023-04-09 15:20:18+00:00
oh wkwkwk kampret,2023-04-09 15:19:17+00:00
"sebenernya bukan males, cuma ga mau aja karena udah lelah berekspetasi sama ni dunia. kampret banget",2023-04-09 15:18:57+00:00
"@GaTypoLagi @propaganda_99 @are_inismyname Masih pengin jadi kampret, gak mau jadi bongpret. Tapi karena perlu cuan, ya ikuti aja 🤭",2023-04-09 15:18:52+00:00
"gue dah mau puter playlist buat tidur loo yoongiii 😭😭😭😭 elo dateng tiba"" ... kampret emang",2023-04-09 15:18:34+00:00
"@bigetronesports Kampret memang, PBE kerasukan Nova match akhir njirrr😭😭",2023-04-09 15:18:29+00:00
"sbg jimin bias, w makasih kepada diri w sndiri krn sdh tau lil7 itu bkn berarti otisepen, alias kampret kau anj pantesan stream lagu jimin turun. meanwhile jimin rilis lagu, smua lagu² pd naik streamnya dan capai new peak 🙏",2023-04-09 15:18:19+00:00
@pwttywitch kampret emang,2023-04-09 15:17:43+00:00
kata ak mah jemi kek sksksksksk kampret😭,2023-04-09 15:16:44+00:00
"balik hujanhujanan sambil denger lagu galau, nyampe nanggeleng taunya garing alias kaga hujan anjir disini kampret 🥲",2023-04-09 15:16:28+00:00
semua orang bilang gini tapi gua gatau intimidatingnya dimana kampret,2023-04-09 15:16:07+00:00
i kira minuman TERNYATA MINYAK KAMPRET https://t.co/bOqDps2cJy,2023-04-09 15:13:42+00:00
wes tak sabar sabar ke pak tapi kok koyok e koe tambah nglunjak ya kampret tenan ig,2023-04-09 15:13:33+00:00
@WongAlasRoban @propaganda_99 @are_inismyname Tadi tyoo liat ada kukiner Indonesia dengan nama jeneng kampret yg berbahan dasar singkong,2023-04-09 15:12:17+00:00
@Langitponpel_19 @asmanadia Halah kampret lebay,2023-04-09 15:09:35+00:00
Kampret kegocek,2023-04-09 15:07:45+00:00
Kampret lu nyol bau banget,2023-04-09 15:03:10+00:00
@zmiaws ELU PALING KAMPRET,2023-04-09 14:59:36+00:00
@tanyakanrl Minta beli HP dibeliin.. Ehhh g lama di kasih ke istri barunya.. Kan kampret🤣,2023-04-09 14:59:28+00:00
@luru_sae Kampret radikalis gk ada hubungannya pernyataan president israel dgn konflik israel dgn lawan²nya itu intern israel krn masalah reformasi pengadilan...goblok bin dongo bin pekok sok pakar anjir loe...,2023-04-09 14:57:45+00:00
GUE SEDIH BGT KAMPRET😭😭😭😭😭😭😭😭 GAK BUKAN DEDIH LAGI. GUE NANGIS😭😭😭😭😭,2023-04-09 14:56:40+00:00
@jiansyg Kampret banget anjir mana sebelahan 👎🏻,2023-04-09 14:56:36+00:00
@Dr_yousfAlgamdi luar biasa,2023-04-09 14:55:23+00:00
@jyefrey kampret lu,2023-04-09 14:55:08+00:00
kucing kampret hari hari gue selalu kasih makan pas dipegang gue dicakar😑😑😑,2023-04-09 14:51:20+00:00
"@dhiazt7 @OposisiCerdas Ya 2024 berkompetisi lagi,bukan cebong ataupun kampret klau masalah kaya gini,tunggu aja sampai selesai apa susahnya",2023-04-09 14:51:07+00:00
"@jojojewu KAMPRET kaga usah begitulah
(ya emang kasian banget anjrot)",2023-04-09 14:51:07+00:00
@yucilkukus @cozyshwan KAMPRET,2023-04-09 14:50:42+00:00
@brightwin_fess Kampret malah diingetin @BunaMeta29 😭,2023-04-09 14:49:45+00:00
Oyan nih kampret bgt ngeselin,2023-04-09 14:49:17+00:00
@Imaobangetngab kampret 😭😩,2023-04-09 14:49:12+00:00
"Mager ngantor besok, semua jadwal di postponed sampai waktu yg blm bisa ditentukan. Kampret.",2023-04-09 14:48:39+00:00
"Ada Elliot ada Thiago yg dimaenkan malah Jones, kampret lah ndancuk 😭

#LIVARS",2023-04-09 14:47:32+00:00
"@geloraco Presiden Turki : Dia ngomong apaan sih?! Gk jelas! 
Presiden Iran : Apalagi gw gak ngerti sekali. Kampret cocot Vangke.
Si Anu : anu anu anu

🤣🤣🤣",2023-04-09 14:44:01+00:00
aduh delepen kampret😭😭🛐,2023-04-09 14:42:46+00:00
@aninrnf @afeqksi emang manusia kampret.,2023-04-09 14:41:31+00:00
@MrAlfi99 Yg 2 nya ada gak min?,2023-04-09 14:39:54+00:00
"@The_RedsIndo Kampret anak titipan  lagi yg main😂😂, kloop udh gk sabar pengen out kali ya, sekalian bawa king Jones  bersamamu kloop😂",2023-04-09 14:39:34+00:00
@scentds Malah kepelet cowo viirtual kampret emg.,2023-04-09 14:39:28+00:00
Kampret kurir paket salah kirim alamat kayaknya ni padahal alamat ku udah jelas 🤡,2023-04-09 14:38:48+00:00
@Claira_delune @worksfess Emang kampret budaya nepotisme ini,2023-04-09 14:38:06+00:00
kampret,2023-04-09 14:37:44+00:00
"Trus ini TUH GENRENYA SHONEN AI TAPI NAGGUNG KE YAOI ANJIR.

soalnya sisa chapternya tuh isinya bercocok tanam yg literally disensor berat. Kek prosesnya digambarkan tapi setengah badan diitemin doang 🙄 kampret anjir",2023-04-09 14:36:35+00:00
Wkwk kampret,2023-04-09 14:35:22+00:00
"Elliot ada, Thiago ada, yang dimainin Jones kampret",2023-04-09 14:34:38+00:00
@pramuhtialll Kampret emng,2023-04-09 14:31:59+00:00
@Marvfess kampret,2023-04-09 14:31:49+00:00
Ngapain si Jones kampret 😠,2023-04-09 14:30:53+00:00
"KAMPRET GW LG LIAT TIKTOK..TRUS LWT VIDEONYA PAKIN.. TRUS TMN GW IKUT NIMBRUNG. TRUS TERNYATA VIDEONYA NTU VIDEO MARKFORD.. JD TB² VIDEO INI KELUAR😭👊 BANGKEEE TMN GW LIAT ANJENG
https://t.co/xMPZAtM1MD",2023-04-09 14:30:03+00:00
@akssrabumi jangan hina kamu bumi kampret urusi sinchanmu yang nyebelin itu,2023-04-09 14:29:17+00:00
@Junareiy kampret😭,2023-04-09 14:29:13+00:00
"Setahun yang lalu 😭😭😭🫶🏻🫶🏻
Kampret gue makin kangen mau nonton ulang mau nangis lagi 😭😭 https://t.co/eCyAC0syP1",2023-04-09 14:28:24+00:00
"@shenruiberry Kampret bgt, menyakiti hati kecil ku😔 optimis hwangmini rujuk https://t.co/pxwj8MiZIk",2023-04-09 14:27:54+00:00
"@jiwoong304 mana keliatannya panwink gak pernah ngobrol, cuma alin aja yg bilang jihoon tipenya, selebihnya gak ada, tbtb ciuman kampret kaget😭",2023-04-09 14:26:44+00:00
@shoyuramenn @tanyarlfes KAMPRET GA NEMU LAGU NYA MALAH CEKIKIKAN 😭,2023-04-09 14:26:20+00:00
GUE CAPEK BGT BRENGSEKKKKKK NGETAWAIN INI KAMPRET GIMANA CARANYA UNHEAR😭😭😭😭😭😭🫵🏼🫵🏼🫵🏼 https://t.co/R14Ou0MNZF,2023-04-09 14:25:10+00:00
"@penggiladosa SAMAA, udah masuk cart padahal tinggal checkout, malah abis. Kampret 🤣",2023-04-09 14:23:56+00:00
"weh kampret! aku kangen km banget, km lagi apa https://t.co/TPbu5KHPqn",2023-04-09 14:23:07+00:00
@evylagi @zucowi Yeuuu kampret si zucowi,2023-04-09 14:21:49+00:00
@Joker_Wedoks @PUTRY_NUSANTARA @Tita83079013 kampret juga... kebuka kedoknya... najiis!!,2023-04-09 14:21:29+00:00
asu kok malah turun score gue kampret,2023-04-09 14:20:30+00:00
"Sebentar lagi ada Relawan PKC (Persaudaraan Kampret dan Cebong, bukan Partai Komunis China meski msh satu gelombang 🙈) 
..𝘬𝘦𝘵𝘶𝘢𝘯𝘺𝘢 𝘈𝘣𝘶 𝘑𝘦𝘯𝘥𝘰𝘭.. 
🤣",2023-04-09 14:18:53+00:00
weh kampret aku lupa mulu beli pulpen item,2023-04-09 14:17:20+00:00
kampret ngakak gen anjg wkwk,2023-04-09 14:16:33+00:00
@littleshe__ Udaaah trs pas makan ah biasa aja kampret korban iklan gua🤣 cobain aja kan selera shen wkwkwkwk kalo gua kurang gasuka sm rasa chili oilnya trlalu gmnaaa gt,2023-04-09 14:15:13+00:00
@REMASxDPRIAN Serius kampret,2023-04-09 14:13:26+00:00
"Agak puyeng jualin tiket ya 🥲🥲 ga lagi2 gua jastip2 gitu padahal dpt sendiri 😫

Mana tmn gua kek kampret udh iya mau ambil malah ga jadi setannnn setan",2023-04-09 14:12:32+00:00
@afcstuff ikhlas man,2023-04-09 14:11:07+00:00
"@deusmoked GATAU AK JUGA, morpic kampret emngg 😇",2023-04-09 14:09:33+00:00
"@literarybase karna aku ga enak liat dia smpe mohon gitu + takut nnt malah ortu aku yg diomongin akhirnya aku iyain (tp ga nerima 100k itu)
disaat itu aku ud tau komik ak ga akan pernah balik lg. dan ya sampai skrg ga pernah balik.
kampret lah ga rela wkwkwkwk",2023-04-09 14:09:24+00:00
INI LANJUTANNYA MANA KAMPRET,2023-04-09 14:08:12+00:00
"@txtdrindomy Kampret lah, jaman itu blm ada mcd di tempatku, skrg udah buka",2023-04-09 14:07:47+00:00
@txtdrindomy KAMPRET LO DOM,2023-04-09 14:04:54+00:00
Aaa kampret typo di bawah. Si kambing!😭,2023-04-09 14:04:35+00:00
si kampret lama juga ah,2023-04-09 14:00:57+00:00
@byoliviyours kampret 😫🤺🤺,2023-04-09 13:55:53+00:00
@kawaguchea @ikscns @jeongwoobasket @withasaa @treholic @uwoobiess @yoshiekucing @Y0SHINORl @clouzshi @kyuchanaddict @scxxottz @moomychilli @lilxxlin @mysdney @strwxcheese @hjwlovskrrt @0hmycoffeee @flawessIy @menunnggu @byufiep @nainstme IH KAMPRET,2023-04-09 13:55:16+00:00
semua makhluk di dunia ini kampret banget,2023-04-09 13:55:04+00:00
@dreamsacil BETUL DASAR SAGIT KAMPRET 🤧,2023-04-09 13:53:29+00:00
MOVEON2 TAI KUCING GUE LIAT MUKA NYA AJ IMAN GUE GOYAH KAMPRET,2023-04-09 13:52:01+00:00
@hujanmadu HUUUU DIEGO KAMPRET YAH KAMU YAAHH😡🫵🏻,2023-04-09 13:51:17+00:00
Kampret...ujung²nya minta donasi.🤣🤣,2023-04-09 13:50:41+00:00
Mau ngeprint tapi tutup semua kampret 😔,2023-04-09 13:50:20+00:00
@tojaehyuk KAMPRET GUE YG TYPO GUE YG KETAWA 😭😭😭😭,2023-04-09 13:48:34+00:00
@croissoobnt KAMPRET https://t.co/ZvgPWzb6E0,2023-04-09 13:45:51+00:00
@waifuwonu kampret km paman,2023-04-09 13:44:24+00:00
"kmren ngmong sama emak pengen makan somay buatan sendiri, eh di buatin lah dan ternyata buatnya banyak banget, ini tinggal separuh karna udah di makanin berapa kali🥲 

the kampret di suruh kerumah pada ga bisa, dahal mau minta bantu ngabisin wkwk https://t.co/qpf5zS0PIF",2023-04-09 13:43:23+00:00
"KAMPRET ITU UDH LAMA TERNYATA😭😭😭

GK LIAT TANGGALNYA ANJIR",2023-04-09 13:41:18+00:00
"@sosmedkeras Kalau tak punya uang, jangan jajan laki-laki Kardus kampret",2023-04-09 13:39:05+00:00
"@jaeyvan NGACA KAMPRET, JAMETAN ELU",2023-04-09 13:39:00+00:00
@jeongjjongiehan IYA BANGET KAMPRET,2023-04-09 13:36:36+00:00
@bedaacii KAMPRET,2023-04-09 13:36:28+00:00
Kampret bgt dah revisi masuk jam segini.,2023-04-09 13:35:33+00:00
1 aja kaya kampret wkwkw. untung dah lepas. tapi belum ada kepikiran lagi smpe skrng . masih nyaman sendiri 😂,2023-04-09 13:34:17+00:00
plis gue mo blajar literasi indo tp ngantuk mulu kampret,2023-04-09 13:32:03+00:00
kayaknya emang harus nyiapin seminggu full buat nyelesain tugas tugas yg kayak kampret ini,2023-04-09 13:31:55+00:00
"@YRadianto Ngkuit pak de kampret mu, emang negara ini milik pak de nu. ,😂😂🤣🤣😋😋",2023-04-09 13:31:44+00:00
"@YaBoiF18 @vadaszsch @mazzini_gsp Balasan terakhir gw 😁.

Itu pun kalau dikau masih ngerti postingan awal gw 😁. https://t.co/I8CuydZe08",2023-04-09 13:30:36+00:00
Bocil kampret,2023-04-09 13:30:28+00:00
Yang bikin nganga nomer 11 kampret😭 harusnya udh curiga bakso ikan kok putih banget😳,2023-04-09 13:29:52+00:00
"@YaBoiF18 @vadaszsch @mazzini_gsp Dibawa pakai rakit penafsiranmu dirakit di tempat tujuan kayak ikea.

Dibawa pakai kapal apakah penafsiranmu dikapal di tempat tujuan kayak ikea juga?",2023-04-09 13:29:31+00:00
Kampret kampret asahi kenapa blonde si anj,2023-04-09 13:29:09+00:00
@Aryprasetyo85 @03__nakula @4Y4NKZ @__AnakKolong @al_lasan @B3doel___ @BiLLRaY2019 @ch_chotimah2 @denni_sauya @DM_N4BYL @DS_yantie Ingat kampret/ kadrun warisan siapa,2023-04-09 13:26:08+00:00
"@BadmintonTalk coach herry aja udh pasrah itu kayanya. ayoo dong galakk maennya, tp emg capee kampret defensenya rapet bgt disini aja engap liatnya",2023-04-09 13:26:01+00:00
"Gw sampe sekarang masi ngakak pas dia bilang calon suami saya kakaknya kapolda

WOY KAPOLDA TU UMUR 50AN NJING ITU BEDA BERAPA TAUN SAMA ELU KAMPRET LUCU BANGET LAGI

Anaknya kapolda aja ada yang seumuran elu bego mau ngakak gw",2023-04-09 13:21:48+00:00
Mana ni kampret katanya mau nraktir 💩😠,2023-04-09 13:19:53+00:00
"@antdark @defenceview_id Mungkin karna sudah dibeli, aw kan belum.",2023-04-09 13:19:10+00:00
"@defenceview_id Anjir, kasian bener ni barang ajib.",2023-04-09 13:17:52+00:00
"@salwithbbb @descanle @urluvelyy @Mapo_Greeny @bubbblejoy Kampret angkot dong, KIRI BANGHH",2023-04-09 13:17:32+00:00
emosi bgt kampret liat hakkai bengong aja gak guna 😡🤬,2023-04-09 13:15:05+00:00
kampret lu bib😭,2023-04-09 13:14:42+00:00
@minheeilyou KALI INI TIM LAWAN YANG KAMPRET,2023-04-09 13:14:26+00:00
@ciumduIuu no wa gua dipake yg kaga jelas kampret bener dah,2023-04-09 13:14:02+00:00
"@YaBoiF18 @vadaszsch @mazzini_gsp Kalimat ""dibawa pakai rakit"" saja dirimu masih bingung 😁.

Jadi penasaran ""dibawa pakai kapal"" penafsiran dikau jadi kayak apa 😂.",2023-04-09 13:14:01+00:00
BETE BANGET BRODY KAMPRET,2023-04-09 13:12:49+00:00
kampret diapusi plosa biru,2023-04-09 13:10:15+00:00
@tanyakanrl Kampret,2023-04-09 13:07:22+00:00
Si kampret pengen ku robek2 mulutnya biar bicara,2023-04-09 13:02:48+00:00
"@YaBoiF18 @vadaszsch @mazzini_gsp Waaah, cenayang, sayang salah 😁.",2023-04-09 13:01:44+00:00
"Kampret ad spoiler, ga mau buka Twitter dulu lah aakkkkkkhhgdjdvdjdb",2023-04-09 12:56:49+00:00
@Filosofi_Kucing @AnhuiTravel Wkwkwkk kampret kepet 😭😭😭,2023-04-09 12:52:14+00:00
bocah bocah kampret manggil nama bokap pas orngnya gk ada td aja buka pada sok sopan emg temen temen spek dajal https://t.co/2hdxI0Djrd,2023-04-09 12:51:09+00:00
Kampret gw ga diajak,2023-04-09 12:51:06+00:00
kampret lucu lagi https://t.co/fRgMbfOoYh,2023-04-09 12:50:42+00:00
@loaflicky Kampret ni bocah,2023-04-09 12:48:36+00:00
@negaticve WOY KAMPRET KNP KEBQOTUE DUA KALI TA I,2023-04-09 12:46:22+00:00
"gue benci bgt sama tampilan twt yg baru ini, tweet2 kampret jd pada muncul pdhl gue ga follow itu orang",2023-04-09 12:45:52+00:00
"demi apapun, aku gamau ngatain bocil depan masjid lagi, KENA KARMA KAMPRET",2023-04-09 12:45:51+00:00
@sunsetjinnie WKWKWK KAMPRET,2023-04-09 12:45:07+00:00
@messnctuary KAMPRET,2023-04-09 12:37:53+00:00
@ilchillguchill @naevioo0o Kampret dikira ak pabrik ap,2023-04-09 12:35:14+00:00
YAMADA KATA GUE LO SIAP2 UJIAN MASUK UNIV ANJR MALAH BUCIN🤣 TAPI GUE SENYUM2 SIH ANAK KAMPRET🤣,2023-04-09 12:35:13+00:00
@mcdcine dah jgn deact lgi kampret,2023-04-09 12:34:41+00:00
"kampret 😭 tapi kalo aku dapet taerae mau blio nggak ganti celana setahun, tetep pake celana oreo jg bodoamat nggak peduli",2023-04-09 12:33:57+00:00
"@HeangKadrun @YanHarahap Ente yg mikir...lebih parah mana era sby sama era petugas partai,jgn hambalang lagi yg digoreng",2023-04-09 12:33:33+00:00
@YanHarahap Katanya jika jokowi jadi presiden para koruptor pada ketakutan 🤣🤣🤣,2023-04-09 12:32:35+00:00
Kampret ucul bgt si minyo 😭,2023-04-09 12:32:30+00:00
sampe skrg masih galau tau etalase pas udh tamat jadi ga bisa ikut challange. info au aot yg ada challange-nya dong... kgn kuliah kampret,2023-04-09 12:31:33+00:00
@yjwcollect @daararri kampret emg luhk🤺,2023-04-09 12:31:17+00:00
@MesinBebek @kegblgnunfaedh Kampret 😭,2023-04-09 12:31:13+00:00
@wdymjn kampret tu emot snjg,2023-04-09 12:30:52+00:00
"@Relawananies Ujaran kebencian OPO toh kampret brengsek.... Lah si ONTA WAN AIBON MU itu yg jagonya lakukan ujaran kebencian dengan menghalalkan segala cara ayat dan mayat kok tuduh orang lain lagi... DASAR LOE FASUKAN KAMPRET TOLOL, gampang di BODOHI ONTA WAN AIBON.",2023-04-09 12:30:40+00:00
@bellehellee @caramgel ngakak kampret 🤣🤣,2023-04-09 12:28:39+00:00
@sabar_setiabudi ONTA TUKANG NGIBUL biar rakyat Indonesia jenis kampret bisa tetap di KIBULIN ONTA-ONTA.,2023-04-09 12:28:35+00:00
@serennadipity kampret bgt yg keyword kedua 😭😭,2023-04-09 12:27:31+00:00
"@Tan_Mar3M Paling ditakuti OPONE nih ONTA WAN AIBON... Kemampuannya hanya sebatas CUAP2 DOANG, IDE DAN GAGASAN KERING KERONTANG seperti ONTA yg tinggal di padang pasir, otaknya ga bekerja.",2023-04-09 12:24:55+00:00
kampret padahal gw udah pgn bgt dari sebulan yg lalu,2023-04-09 12:23:21+00:00
@geloraco Gagal move on nih para taikers dan pdip gegara simulut jamban kalah masuk kerangkeng pula,2023-04-09 12:22:17+00:00
@navyashra KOCAK BGT KAMPRET,2023-04-09 12:19:30+00:00
Kampret ah 😭,2023-04-09 12:19:21+00:00
"@suryauy76921062 @YRadianto @Panca126 Klo para monyet sdh lapar maka mereka akan mangap,,soal salah benar nya nnti belakangan mikirnya yg penting serang pak anies",2023-04-09 12:18:58+00:00
@nami_idah @YRadianto @Panca126 Namanya juga para monyet,2023-04-09 12:16:56+00:00
@YRadianto Yakin beli lem aibon nya segitu nyet...,2023-04-09 12:16:19+00:00
@literarybase Nder gue juga 5 buku fantasteen gue dr sebelum corona ga bakil2. Udh gue tagih 2x juga iya2 doang kampret. Semoga dpet balesannya aja deh tu org,2023-04-09 12:15:55+00:00
lagi di kejar tugas kampret,2023-04-09 12:15:53+00:00
Satsetsatset semarga kan kampret bgt,2023-04-09 12:15:00+00:00
@nanaaaaena kampret😭,2023-04-09 12:14:01+00:00
@punyalijeong EMANG LU DOANG YG PALING KAMPRET,2023-04-09 12:13:51+00:00
@YRadianto Tolol....emang beli aibon jadi?? Kan itu salah satu item barang yg harus dibeli dan sdh di koreksi lgsg oleh anies.,2023-04-09 12:13:31+00:00
KAMPRET,2023-04-09 12:06:54+00:00
5 menitan telpon ayah sm uni taunya gak ada yg di rumah kampret https://t.co/TcASTvQSIM,2023-04-09 12:04:19+00:00
bisa pecah kepala gue pnya anak kampret smua,2023-04-09 12:03:55+00:00
Wah libanon mantap nih 🚀🚀🚀🚀🚀🙂👍hajar terus si kampret israel..,2023-04-09 12:03:26+00:00
Agak kampret ya komentarnya 😭,2023-04-09 12:01:55+00:00
@aunsstuff @YRadianto Kami percaya warga dki baik cebong maupun kampret 😂,2023-04-09 12:00:24+00:00
@wayangislove kampret gua sampe sekarang kalo inget malu,2023-04-09 12:00:19+00:00
@saecimol oh kampret aku ketipu 😄🫵🏻,2023-04-09 12:00:12+00:00
@dindandund Kampret,2023-04-09 11:57:23+00:00
@vadaszsch @YaBoiF18 @mazzini_gsp Dari bawa pershing pakai rakit aja harusnya tau 😁.,2023-04-09 11:57:21+00:00
"Sak tenan e aku pengen ayank""an,tapi kok ditemoke ro lanangan kampret kabehhh 😒",2023-04-09 11:57:11+00:00
"@SandjojoS @nusantara_one @jokowi @ganjarpranowo Kampret dan kadrun adalah otak skenario menjegal Ganjar &amp; PDIP blunder, serta menggagalkan PD 20.",2023-04-09 11:56:03+00:00
hp ini kaya kampret,2023-04-09 11:54:32+00:00
KAMPRET RIBUT BANGET MOTOR MBER,2023-04-09 11:53:56+00:00
@nusantara_one Kampret dan kadrun ingin mengadudomba Jokowi dan Ganjar tapi gagal total.,2023-04-09 11:52:10+00:00
SUMPAH KENAPA LEWAT SI KAMPRET 😭😭😭😭😭😭😭😭 https://t.co/MY5x0yClCB,2023-04-09 11:50:06+00:00
"TikTok gue ke log out, terus pas mau login nya ga bisa. Padahal email pass nya udah bener😭 udah dua akun gt mulu kampret",2023-04-09 11:47:41+00:00
":) kampret ayis bisa tepat sasaran, lebih ke ngerasa udh gak berhak dapet afeksi sih mkanna pengen healank https://t.co/yEO50tkJLd",2023-04-09 11:47:23+00:00
Kampret https://t.co/9M9yYlG9B0,2023-04-09 11:47:18+00:00
"@huzelnatt @marasafern ikut"" komen aj si kampret",2023-04-09 11:43:08+00:00
@bocilkematianjk Blg aja lu kangen ribut ama gua ya kan anak kampret,2023-04-09 11:40:59+00:00
"@cobeh2022 Woiiii... kampret....
Itu krna Dia msh punya sifat manusiaNya... bukan krna sifat ke IlahianNya...
Ato mau d bandingkan dengan nabi² ato rasul² ato siapa pun yg lain....???",2023-04-09 11:38:17+00:00
"@CendanaGangster @AldoMaeDethan @ismailfahmi @Miduk17 Waduh, saya baru tahu ternyata saya Zionis, kemarin katanya kadrun, kemarin kampret, kemarinnya cebonk, nastak nasbung, apalah terserah, saya juga bingung 😎",2023-04-09 11:37:51+00:00
@indomyfess norak kampret.,2023-04-09 11:34:49+00:00
