Tweets,Date
@dawiguna @ewondoanx99 lalu apa dasarnya juga sampai tidak harus maxlksimal Pak ?? knp harus dianggap framing jahat untuk sesuatu yg bersifat pemufakatan biadab thdp David ? Cc : Bang @seeksixsuck,2023-04-05 17:40:19+00:00
"caper, pikmi, soasik, soiye, najis, bangsat, babi, biadab, tolol, muna, idup lg",2023-04-05 17:39:34+00:00
@yo2thok Biadab,2023-04-05 17:38:12+00:00
BIADAB! Polisi Israel Pukuli Jemaah Masjid Al Aqsa Saat Subuh https://t.co/Kz2Awa7uUD via @YouTube,2023-04-05 17:33:18+00:00
@silvia_padila Pokonya israel sangat biadab sekali,2023-04-05 17:30:33+00:00
HAHAHA AJG KECOA BIADAB,2023-04-05 17:30:27+00:00
"makin keliatan kelakuan manusia yang bahkan disamain sama binatang pun udh ga pantes! makin kesini makin biadab aja kelakuan manusia, padahal lagi bulan ramadhan, gws dehh..
semoga mbanya segera dpt pengobatan secara psikis karena pasti terguncang bangett",2023-04-05 17:26:01+00:00
@itsamareguzel Innalillahi biadab,2023-04-05 17:22:48+00:00
@Miduk17 Ah bacot busuk kau noh liat baru2  tuh.. warga palestina yg lagi sholat diserang secara biadab...,2023-04-05 17:19:15+00:00
"Kontol lah. 
lengkap jelasnya dunia gue udah jelas sekarang. 

Gak peduli masalah babi diharamkan, pengen ngeharamin dunia.

Woi. Sadar. Lo(dunia) gak layak buat ditinggali. Otak2 biadab, subkultur banyak mau, perkamen omong kosong, kursi2 gelap sok asik.

SINI MAJU LO ANJING",2023-04-05 17:16:14+00:00
Biadab..,2023-04-05 17:16:05+00:00
"Israel ini gak punya agama, biadab sekali!!",2023-04-05 17:04:27+00:00
"Astagfirullah, biadab kalo negara membiarkan ini 😭 @jokowi",2023-04-05 17:01:05+00:00
@owpuggno iya mas e,2023-04-05 17:00:27+00:00
@ruinenation DIA YANG NGAJAK NGETROLL SAT lu tau gue disuruh pura-pura salkir gdm ersatz ajg otak biadab 😂,2023-04-05 16:53:35+00:00
@xi157cm Harusnya kalo ada negara yang biadab udah dibanned dari semua sih,2023-04-05 16:51:25+00:00
@geloraco Ajari manusia biadab ini bagaimana cara mencintai rakyat miskin.,2023-04-05 16:50:55+00:00
"Bani Israel bisa biadab banget yak. 
Yahudi laknatulloh",2023-04-05 16:48:29+00:00
Biadab gila udah mereka,2023-04-05 16:46:10+00:00
@democrazymedia Biadab,2023-04-05 16:39:59+00:00
"@theIMEU Biadab, astagfirullah",2023-04-05 16:38:34+00:00
@bdngfess Amat mirip seperti lipatan luar memek.,2023-04-05 16:35:09+00:00
"@AH_SiregarXIX Namun saat ada korban dari tindakan terorisme biadab, engkau juga diam!!! Atau bicara tanpa otak menyalahkan pemerintah juga!!! Bedebah kau!!!",2023-04-05 16:34:00+00:00
Biadab anjinggggg!! Ngluwihi iblis!!,2023-04-05 16:33:58+00:00
@velvelatte @tanyakanrl Membelah diri kah?,2023-04-05 16:32:21+00:00
@Heraloebss @KPK_RI Kurang biadab apa lagi para maling uang negara ini,2023-04-05 16:32:12+00:00
Gak dimana mana emang selalu ada aja manusia bajingan yang melakukan hal biadab atas nama agama.,2023-04-05 16:28:39+00:00
@SYAMSFITRI @Ben3atha Pertanyaan sama yang di tanyakan di tahun 2022,2023-04-05 16:27:45+00:00
@detikcom Biadab!!!,2023-04-05 16:26:35+00:00
"@hakauenaq @debsisil @SoundOfYogi Kalo lo ada di tengah2 org2 biadab yg membuat lo lebih berisiko terkena KS ketika pakaian lo terbuka, dan lo mengetahui fakta ini tapi masih memilih utk berpakaian terbuka, ya namanya irasional.

https://t.co/RW9o84kk2C",2023-04-05 16:25:20+00:00
"@Ieeheesevng @HoesinLwi @jawashitpost Masuk akal.
Gw kira bakalan di sangkutin sama hal mistis.",2023-04-05 16:24:21+00:00
@Kaki_Langith @SahLeoSin Luar biadab menyesatkan 🤣🤣🤣🤣🤣,2023-04-05 16:22:14+00:00
"@dawiguna Framing anda jahat pak 
Yang ngomong pengacara, bukan ortu David, artinya beliau melihatnya dr kacamata hukum, bukan ""rasa dendam"", kalaupun ortu David yg ngomong, ya wajar juga, anaknya disiksa scr biadab smp koma 1bl lbh, anda punya hati ?
Anda siapanya AG ?",2023-04-05 16:22:13+00:00
"@tanyakanrl ajg ternyata fitur chat hilang setelah 24 jam agak bgst y, nguntungin banget buat dua manusia biadab gini",2023-04-05 16:19:14+00:00
"Ya Alloh, aku yang punya adek berkebutuhan khusus nangis banget bacanya, potong aja titidnya biadab bgt🥺",2023-04-05 16:13:36+00:00
@mohmahfudmd Terus maju prof kami rakyat bersama mu...kami udah muak dg prilaku biadab tukang maling berdasi...yg kami harapkan koruptor tidak di penjara tapi di miskinkan dan di matikan   termasuk pejabat yg ngg bayar pajak habisin jangan kasih ruang hidup di negri ini...,2023-04-05 16:10:27+00:00
"Wah, menghukum orang biadab masa disebut kejam?  Kejam justru membiarkan orang biadab melakukan kebengisannya tanpa konsekuensi. 

Kejam itu orang yang kayak kamu.",2023-04-05 16:09:00+00:00
"@adisansandi @SoundOfYogi oke berarti udah gak ada sangkut pautnya dengan kondisi korban dong? ya cukup bego biadab aja if he has the urge to rape then he would just rape someone/something no matter what, hence the table above.",2023-04-05 16:07:57+00:00
@tanyakanrl Ajg biadab bgt,2023-04-05 16:07:01+00:00
"@nox_axe @aashkaarora @curseddboyy @menthelbrekdown gada yg bener, initu lingkaran setan. Mulai dr fafa yg belain hate speech ke Amanda, trus di lanjut lagi sama tu cewe trus dilanjut lg hinaannya sama cowo. Kalo gitu aja terus, gada abisnya jing sama aja smua pada jahat ketikannya biadab",2023-04-05 16:06:35+00:00
Biadab sekali orang lagi sholat di paksa bubar #FreePalestine,2023-04-05 16:01:59+00:00
"@asumsico Sedih pas mikir pasti kasusnya berhenti disini kyk yg udah""
Biadab bgt anj manusia jaman sekarang",2023-04-05 16:01:53+00:00
@tanyakanrl binatang bgt. otaknya ilang. biadab,2023-04-05 16:00:26+00:00
@MCAOps Biadab..semoga Allah malasnya denga yg lebih keji..Aamiin,2023-04-05 15:57:53+00:00
@Abdillahonim Sedih nonton vidio ini tapi kita ngak bisa berbuat apa - apa atas perbuatan Israel laknattullah.biadab.,2023-04-05 15:56:13+00:00
"Tindakan yang dibuat oleh tentera
Israel in merupakan satu tindakan yang tidak berperikemanusiaan dan satu tindakan yang sangat biadab.",2023-04-05 15:54:54+00:00
"@MprAldo @KPU_ID Makar Allah subhanna wata'alla sungguh maha dasyat , mubahalah tidak akan salah sasaran fitnahan mesum keji kejam BIADAB pada ibhrs berbalik Kegerombolan rezim dzalim MUKIDIIIIII, Alhamdulillah....Allah subhanna wata'alla tidak tidur 🤲🤲🤲 https://t.co/2If4VZl6pg",2023-04-05 15:53:17+00:00
"@seeksixsuck Perempuan yg MUDA tp sdh  3 B ; Binal, Biadab &amp; Bengis. Disini yg bule2 seumuran dia aja ngga gitu2 amat binal nya 👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼👊🏼",2023-04-05 15:51:39+00:00
Rezim Biadab! Polisi Israel Lempar Granat ke Wanita Palestina yang Baca Al-Quran di Al-Aqsa https://t.co/fuFL3t69dk,2023-04-05 15:50:48+00:00
BIADAB! Pasukan Israel Serang Ratusan Jemaah Palestina yang Iktikaf di Masjid Al-Aqsa https://t.co/yRILAM58Ny,2023-04-05 15:50:22+00:00
"@tanyakanrl Zionis emang biadab sih, tp di agama dan kitab sy klo perseteruan itu berakhir akan kiamat. Berakhirnya gmn? Bait Allah dibangun kembali di sana n seluruh bangsa Israel yg tercerai berai akan bersatu, krn itu tanah perjanjian dan nubuatan Alkitab. Klo kita berseberangan mhn maaf",2023-04-05 15:50:13+00:00
"@Abdillahonim @tatargaluh77 Biadab
#FreePalestine 
🇵🇸🇵🇸🇵🇸",2023-04-05 15:50:10+00:00
"@IFyou_611 Biadab
#FreePalestine 
🇵🇸🇵🇸🇵🇸",2023-04-05 15:49:27+00:00
@halalhomer_ Biadab !!!!! Kalian,2023-04-05 15:46:45+00:00
Biadab,2023-04-05 15:43:32+00:00
@omarsuleiman504 Biadab!,2023-04-05 15:43:25+00:00
"NOTED ✍️ ‼️
Zionis Israel adalah penjajah biadab. Penjahat kemanusiaan.
Lalu orang ini berusaha normalisasi hub dengan mereka?   https://t.co/SpPdDpFXMQ",2023-04-05 15:37:09+00:00
"Pajak itu adalah cara biadab dalam mempertahankan peradaban. Tapi kita masih bayar pajak karena untuk bantu orang miskin, anak-anak sekolah dll. Lebih biadab lagi adalah pajak rakyat itu dikorup oleh para pejabat biadab. (Rocky Gerung)",2023-04-05 15:36:36+00:00
"Biadab!

Untung pildun u20 batal diselenggarakan di Indo, bisa2 kena azab kita. Minimal direndahkan zionis. Goblok emang yg kemarin lebih mengagungkan sepakbola dibandingkan ke manusiaan.",2023-04-05 15:35:40+00:00
"@manuponthechill @SoundOfYogi Orang yg otaknya dangkal yg mikirin nafsu doang, gapunya alasan utk menahan nafsunya karena dia gamikirin konsekuensinya. Gaharus disabilitas kok. Cukup bego dan biadab aja.",2023-04-05 15:34:12+00:00
@SHINJI1360 MATI SAJA KAU SHINJI BORJUIS ANIME FOSSIL BIADAB saya TABITO BIN ALLAH ANARKIS tidak suka DISKREMASI kelamin MAUPUN PRIA DENGAN TRANSISI KELAMIN ataupun WANITA JANDA mereka semua SAMA DIHADAPAN RASULULLAH NESTOR MAKHNO,2023-04-05 15:33:23+00:00
@KangAsepr @Irfan5yah_Putra @MCAOps Ksimpulannya mereka biadab.,2023-04-05 15:32:50+00:00
"@musashi_masabi @KemenkeuRI Yg saya khawatir, jika rakyat sdh muak dgn tingkah laku Pejabat2 dibawah Kemenkeu, Perlu diingat RAT saat ini TSK @KPK_RI BUKAN PRESTASI BERSIH2 yg dilakukan oleh @KemenkeuRI tapi krn Kelaukan biadab MD dan pamer kemewahan yg disoroti publik, dan terbukti.",2023-04-05 15:26:10+00:00
Katanya modern itu makin beradab kok sekarang makin biadab.,2023-04-05 15:23:26+00:00
@Ben3atha Biadab zionis yahudi moga ALLAH MEMBALAS PERBUATAN MEREKA,2023-04-05 15:21:48+00:00
Biadab betul kafir yahudi laknat ni.,2023-04-05 15:20:07+00:00
Biadab!!!!!,2023-04-05 15:18:52+00:00
Sadis dan biadab kejahatan pasti akan kalah &amp; musnah tgk tunggu waktu sj seperti hancurnya raja namrudz firaun abu jahal dll,2023-04-05 15:18:07+00:00
Biadab! Israel menyiksa dan menahan ratusan warga di Masjid Al-Aqsa. Palestina: Israel harus membayar mahal... - Lombok Insider https://t.co/BZRvppJeFA,2023-04-05 15:17:15+00:00
Zionis emang biadab sangat,2023-04-05 15:10:27+00:00
"@slackxrlife Ini mukouda ngeblush loooh wkkwkw
Gemes banget ,keknya otak we dah gak tertolong 😭😭 https://t.co/49GHLfL0dn",2023-04-05 15:09:56+00:00
"Marah kepada kelakuan biadab zionis yahudi yang mengacak-acak masjidil Aqsha?

Yaaa....!!! Tapi aku lebih marah kepada para penguasa dan ulama muslim yang diam membisu terlebih yang berminyak muka kepada kaum terkutuk ini!!

Hasbunallah wa ni'mal wakil https://t.co/1murvT3E16",2023-04-05 15:09:55+00:00
@Ibnu16352437 @CNNIndonesia Israel emang biadab,2023-04-05 15:09:32+00:00
@Paltiwest Hukuman mati aja kayaknya msh kurang buat org biadab kayak gini,2023-04-05 15:09:32+00:00
@Ben3atha Biadab,2023-04-05 15:06:31+00:00
"Kita semua merasa tersakiti Timbul yg mengkhianati Imam Besar HRS dijebloskan ke Penjara, 6 Shuhada FPI dibantai sangat kejam oleh aparat biadab, si Timbul diam saja membisu,
Belum Saudara kita 22 Mei 2019 dibantai Pasukan China
#PecatSMLengserkanJokowi
#PecatSMLengserkanJokowi",2023-04-05 15:04:39+00:00
"@adisansandi @SoundOfYogi Wah, masalahnya bagaimana  tahu dan bisa ngehindar mana orang yg biadab mana yang bukan? Toh pake baju sopan aja perempuan2 sering dapet catcalling. Jangan main data2 mulu, lihat dan pergi ke luar juga biar tahu dan rasain dunia tuh kyk gmn.",2023-04-05 15:02:35+00:00
@asumsico Biadab 😢,2023-04-05 15:00:57+00:00
Jadi pengen ngetag mbak mbak kontol yg kemarin gak terima Army ngebenci mulfand. Lihat noh pake mata lo kelakuan biadab mulfand,2023-04-05 14:58:56+00:00
@Abdillahonim Biadab zionis laknatullah israhell,2023-04-05 14:58:54+00:00
"SMK Negeri di Tuban Ini Jadi Satu-Satunya yang Masuk Ranking Top 1000 se-Indonesia Versi LTMPT, Bisa Tebak?
Innalillahi Jokowi BIADAB Menpora #SECRET_NUMBER #DoubleSavage Mantab Fafa #FotoProfilBaru Sakitnya Nino #RafaelAlun Rabu Pertanda  #MARK_GoldenHour
https://t.co/wjnAZP23Iq",2023-04-05 14:58:52+00:00
"@MCAOps Zionisme ini memang
Biadab kelewatan",2023-04-05 14:55:34+00:00
"@debsisil @SoundOfYogi Kalo kita udah tau pelaku2 ini biadab dan kita blm bisa melakukan apa2, kenapa harus dgn sengaja meningkatkan risiko utk kena KS?",2023-04-05 14:55:21+00:00
@linah834739011 Bikin hoak Mulu biadab Lo til..,2023-04-05 14:55:10+00:00
"2 Kampus Swasta Terbaik di Kota Malang, Masuk Peringkat Top 100 Indonesia Versi Webometrics 2023
Innalillahi Jokowi BIADAB Menpora #SECRET_NUMBER #DoubleSavage Mantab Fafa #FotoProfilBaru Sakitnya Nino #RafaelAlun Rabu Pertanda Jabar #MARK_GoldenHour
https://t.co/p1Fo4SdNJ7",2023-04-05 14:54:31+00:00
@NarasiNewsroom Betapa biadab nya 😡🤬,2023-04-05 14:53:48+00:00
@frsp_ Biadab bgt...,2023-04-05 14:53:23+00:00
"@BabajiBrengsek @mlbbfess Iya klo meta ciki, kalo meta aldos publik biadab ngefeed? 🤣",2023-04-05 14:52:59+00:00
Shidou manusia paling biadab,2023-04-05 14:52:56+00:00
"Kalau mau benar  maka  carilah teman ""yang benar/beretika/bermoral"" dan jauhi/hancurkan musuh ""yang biadab dan amoral"".
Saya anggota Gerinda, menyesal sekali .... atau lebih baik keluar ajalah .... pemimpin banyak yang gak bener !",2023-04-05 14:51:34+00:00
Biadab,2023-04-05 14:51:19+00:00
"Promo Stand Hanger gantungan tas serbaguna. cuma 48k, untuk link pembelian cek di bio no.103

#standhanger
Jokowi Menpora Pak Bondan Mbah Slamet Gapapa BIADAB Rabu #SECRET_NUMBER Demokrat #DoubleSavage Pagii Tuhan Ngajak Alhamdulillah Sakitnya Jabar Gaji Mantab #FotoProfilBaru https://t.co/4NoPOVCJz8",2023-04-05 14:50:28+00:00
"@hnurwahid Bangsa biadab, Iblis..",2023-04-05 14:50:18+00:00
"Pasukan pendudukan israel secara biadab terus melakukan tindakan pelecehan terhadap warga Palestina di Bulan suci Ramadhan, dengan menyerang dan mencegah warga Palestina memasuki Masjid Al-Aqsa. https://t.co/2wnlwRw1eW",2023-04-05 14:50:13+00:00
"@CNNIndonesia Mantap pak gubernur...negara paling biadab sedunia, klo bisa turis dr israel larang jg pak masuk ke Bali (blacklist)",2023-04-05 14:49:56+00:00
Kelakuan biadab 🐷🐷🐷🐷 Isra*el,2023-04-05 14:49:26+00:00
"Satu-Satunya Kampus Swasta Terbaik di Madiun Versi Webometrics 2023, Masuk Peringkat Top 100 Indonesia
Innalillahi Jokowi BIADAB Menpora #SECRET_NUMBER #DoubleSavage Mantab Fafa #FotoProfilBaru Sakitnya Nino #RafaelAlun Rabu Pertanda Jabar #MARK_GoldenHour
https://t.co/EgpAZuZWw9",2023-04-05 14:49:14+00:00
"Para pecinta olahraga ga peduli yg hal biadab begini. Ini urusan politik, bukan urusan manusia atau olahraga. Olahragawan itu kuat, ga mempan dijajah kayak mereka..",2023-04-05 14:48:54+00:00
lalu mamarika dengan sekutunya seolah melindungi tindakan biadab polisi Israel,2023-04-05 14:48:04+00:00
"@ketekbangchan @Vitabliss2 @sosmedkeras Kataku u biadab, perlu dirukyah",2023-04-05 14:47:26+00:00
"@n_anggoN anjing biadab tu opm,",2023-04-05 14:46:19+00:00
"✨️ KADONIO Kipas Angin Meja / Lipat / Portable Bisu Usb Cas 2000mAh Putar Naik Dan Turun 180° Terapkan ke Kantor 

 https://t.co/hpaSEG3Tm3…

Gapapa Innalillah mantap tuhan malem taubat sebelum terlambat jokowi eropa alhamdulillah menpora freepas rabu biadab haloo gweh https://t.co/bEWckYf94l",2023-04-05 14:45:07+00:00
twitternya mario dandy apaan anjing dasar manusia biadab,2023-04-05 14:44:51+00:00
Biadab kalian pengusaha bangsat,2023-04-05 14:44:51+00:00
"Pejabat dr pusat hg daerah banyak yg khianat, entah krn pengecut, atau memang sudah terkadrunkan. Sejak ada partai anti pancasila rusak kebebasan beragama. Sejak ada SKB dua menteri kaum intolerant diberi ruang luas utk tumbuh subur dg praktek 2 intoleran  hingga level biadab.",2023-04-05 14:43:42+00:00
Yahudi biadab,2023-04-05 14:41:10+00:00
Biadab,2023-04-05 14:40:48+00:00
@SiaranBolaLive Emang biadab sih orang² yang rasis tuh,2023-04-05 14:40:05+00:00
"Presiden yang tenang saja ketika tahu kas negaranya dibobol penjarah biadab dan keji.
Aneh !
#PecatSMLengserkanJokowi
#PecatSMLengserkanJokowi",2023-04-05 14:37:33+00:00
Innalillah mantap tuhan malem taubat sebelum terlambat jokowi eropa alhamdulillah menpora freepas rabu biadab haloo gweh,2023-04-05 14:37:12+00:00
"✨️ KADONIO Kipas Angin Meja / Lipat / Portable Bisu Usb Cas 2000mAh Putar Naik Dan Turun 180° Terapkan ke Kantor 

 https://t.co/KKOrcOTT2L

Innalillah mantap tuhan malem taubat sebelum terlambat jokowi eropa alhamdulillah menpora freepas rabu biadab haloo gweh https://t.co/Ep3DKsS06x",2023-04-05 14:36:55+00:00
Zionist-Yahudi biadab laknatullah !,2023-04-05 14:36:28+00:00
@_jijut @logikapolitikid Anak biadab,2023-04-05 14:35:30+00:00
@Subur0204 Zioni biadab,2023-04-05 14:33:51+00:00
"Zionist Biadab, Laknatullah'alaih..",2023-04-05 14:32:34+00:00
Biadab!,2023-04-05 14:32:25+00:00
@Aamediketu klo bner dpt apa nih 🤪😅,2023-04-05 14:32:01+00:00
@Abdillahonim BANGSAT nih Negara ANJING BIADAB,2023-04-05 14:28:49+00:00
@MariaAlcaff kejam dan biadab zionis Israel,2023-04-05 14:27:33+00:00
@Singa_Nala Biadab,2023-04-05 14:27:33+00:00
"Innalilahi, astaghfirullah zionis Israel biadab. Allahu Akbar😭",2023-04-05 14:22:48+00:00
aku sudah muak dengan waifeu gajelas biadab itu,2023-04-05 14:22:30+00:00
"Seharusnya DPR sadar dan punya hati nurani lebih peka bahwa  pembobolan kas negara TPPU&amp; Korupsi berjamaah 349 T dan ditambah TPPU ekspor emas batangan 187 T mrpkn kejahatan sangat keji dan biadab,  mengusik rasa keadilan kita.
#PecatSMLengserkanJokowi
#PecatSMLengserkanJokowi",2023-04-05 14:21:59+00:00
bajingan biadab,2023-04-05 14:17:05+00:00
"Korban teman yang tak bertanggung jawab dan korban pinjol yang merongrong secara biadab.
Masih dibutuhkankah pinjol?
@ojkindonesia
Kalau mimin dibubarkan aja lebih baik.
Agar orang tidak malas bekerja dan bertanggung jawab pada hidupnya sendiri. Tidak bergantung pada hutang. https://t.co/v0EYumfnko",2023-04-05 14:16:34+00:00
Biadab,2023-04-05 14:15:40+00:00
Biadab banget sumpah,2023-04-05 14:15:09+00:00
@musniumar Biadab laknatullah,2023-04-05 14:12:01+00:00
Emang biadab laknatullah israel zionis 🤬🤬🤬,2023-04-05 14:11:59+00:00
@merapi_uncover @Hirrahmalikaf Biadab bener.. kok tega bgt sih.. kasian keluarga nya udh punya ank2 kebutuhan spesial dan sekarang harus menanggung malu,2023-04-05 14:11:37+00:00
@Ben3atha Biadab 😡,2023-04-05 14:07:29+00:00
"@merapi_uncover @Hirrahmalikaf Sabar banget ya warga disana, gak dibunuh ini manusia biadab",2023-04-05 14:07:21+00:00
@merapi_uncover @Hirrahmalikaf Potong Kelamin BAJINGAN BIADAB ini !!!,2023-04-05 14:04:36+00:00
"@kegblgnunfaedh Beliu dibui sambil ngebatin setiap saat ""ANAK BIADAB, ANAK BIADAB"" 🤣",2023-04-05 14:04:32+00:00
"@biskitopp @convomfs Mungkin iya nder tapi disini kan dia udah bilang kalau itu kembarannya malah dibilang hom. Jadi yha wajar si sender kesel,emang salah juga ,karna kita ga bisa menjudge sesuatu yg kita ga tw ap² shuudhon kan jatohnya",2023-04-05 14:03:46+00:00
@merapi_uncover @Hirrahmalikaf Biadab https://t.co/Bw51JP1j0Z,2023-04-05 14:03:02+00:00
@Arsenal @JewishGooners setan biadab kau arsenal,2023-04-05 14:01:56+00:00
"Biadab IsraHell,
Masih ada yg mau dukung Prabowo? yg jelas2 ada kedekatan kgusus dengan IsraHell?

Fuck you😭",2023-04-05 14:01:52+00:00
"@convomfs Jangan masukin hati ,orang orang kek gitu shuudhon aja pikirannya pelangi muluk",2023-04-05 14:01:00+00:00
"@convomfs biadab bgt kakakmu, percuma ganti nomer nanti pasti bakalan tetep ditagih dc",2023-04-05 14:00:39+00:00
Otak biadab mau sampe kapan tetap aja tdk pny adab apalg pny ahklak,2023-04-05 13:59:34+00:00
@Hilmi28 @KhaledBeydoun Manusia² biadab calon penghuni neraka jahanam ...,2023-04-05 13:58:52+00:00
"@tanyakanrl Ini murahan=miskin &amp; berkelas = outfitnya mewah atau murahan=bajunya bagus tapi kelakuannya jalang/kriminal &amp; berkelas=kerjanya posisinya tinggi,good atitude,tergantung yg ngeliat si tapi menilai dari penampilan dgn melabeli murahan dan berkelas itu bercabang loh dan ga sopan jga",2023-04-05 13:54:37+00:00
Biadab,2023-04-05 13:54:35+00:00
"@DariBandung_Kev Monster china lebih biadab dari pada anjing
bayi manusia pun dia makan https://t.co/CEs4SI981z",2023-04-05 13:54:01+00:00
@asumsico Sadis dn Biadab ini. Polisi berani gak ngusut siapa dalang nya,2023-04-05 13:52:37+00:00
Israel memang bangsa yg biadab... LAKNATULLAH,2023-04-05 13:47:37+00:00
@Hilmi28 @KhaledBeydoun Biadab... Ya Allah turunkan azab pada mereka..,2023-04-05 13:47:27+00:00
"@geloraco @Tan_Mar3M Dengan kebiadaban kek gitu, dri twit ini kita bisa liat ad 26rb lebih org yg ngadukung gerombolan manusia biadab itu https://t.co/h3VXAH2X5g",2023-04-05 13:47:17+00:00
"@UMonline berbalik kepada ADAB. Tengok air muka pun kita dah tahu Datuk TK sedang menahan marah dan kecewa. Tak boleh ke tunggu dia cool down sikit, then baru buat press interview? Then nak claim org tu biadab? Siapa yang kurang adab sebenarnya sekarang ni?",2023-04-05 13:47:12+00:00
"@musniumar Yaa Alloh lindungi sd kami muslim palistina, hancurkan tentara israil yg sangat biadab",2023-04-05 13:46:12+00:00
@NenkMonica Biadab nih israel,2023-04-05 13:46:03+00:00
"Biadab ‼️
Israhell serang masjid Al Aqsa dengan granat kejut hingga gas air mata dan pukuli jamaah yg sedang i'tikaf pada Selasa (4/4/23)malam https://t.co/9AMRtKORFm",2023-04-05 13:45:49+00:00
memang teman cwo biadab,2023-04-05 13:44:58+00:00
@geloraco ISRAEL NEGARA PALING BIADAB DI DUNIA ...,2023-04-05 13:43:55+00:00
@Balvy_Ajah Tak ada kata untuk zionis Israil selain Iblis dan Dajjal. Biadab!😡,2023-04-05 13:43:12+00:00
SORRY tapi pak lo stress bgt di bulan suci ini malah ngelakuin hal biadab ke perempuan yg punya kebutuhan spesial. sakit jiwa semoga lgsg dilempar ke neraka jahannam udah penjarain aja ini bisa bisa nanti munculin korban baru,2023-04-05 13:41:41+00:00
"@NenkMonica Yaaa...Allah mengapa diam melihat manusia2 biadab itu,tindaklah mereka yg zalim itu yaaa...Allah",2023-04-05 13:40:19+00:00
@Blenthong1 Israel kejam dan biadab,2023-04-05 13:40:08+00:00
"Biadab memang IsraHell, 
Kl ada orang yg msh cuek atas kekejaman Israel, patut dicurigai kejiwaannya terganggu.🥹",2023-04-05 13:40:04+00:00
@EllyKoro Masihlah mereka kan kadal anjing biadab 🤣,2023-04-05 13:38:37+00:00
"Sungguh biadab sekali mereka memukuli umat islam yang melaksanakan Sholat di Masjid Suci Al Aqsa.

#UmatButuhKhilafah",2023-04-05 13:37:36+00:00
"@Jelli_cent Israel biadab, untung gak jadi di Indonesia",2023-04-05 13:37:03+00:00
@Balvy_Ajah Zionis israel yahudi laknatullah biadab😤😡,2023-04-05 13:34:03+00:00
"@Abdillahonim Ya Allah , manusia laknatullah, biadab , ngk punya hati nurani, Dajjal laknatullah 😡🤬",2023-04-05 13:32:53+00:00
"@tanyakanrl sumpah nder temen biadab. mohon maaf km juga kepepet bgt kah sampe minjem sebanyak itu? kl bisa nanti-nanti jangan deh, itu dia aji mumpung + gatau diri. boleh coba samperin aja, itu kan hak kamu. kalo dia keukeuh gamau, aku tau ikhlas itu susah tp mungkin Allah mau kasih kamu-",2023-04-05 13:32:08+00:00
@recehtapisayng Mendoaan orang meninggal juga gak boleh,2023-04-05 13:30:59+00:00
"@tanyakanrl Punyaku belom,bukannya besok ya",2023-04-05 13:28:15+00:00
"dirumahnya sendiri loh, serius ini bahkan dirumah sendiri pun perempuan engga aman 😞

biadab lo setannnnnnnn",2023-04-05 13:27:34+00:00
Biadab!,2023-04-05 13:25:20+00:00
"Emang anjng tuh kntl, gw jadi ingetkan jaman bocah dikampung pasti sering denger cerita ada orang gila diperkosa tukang becak atau angkot. Adalagi yg sampe punya anak, mana anaknya cakep kek orang arab, kasian. Ya karna si odgj ini kturunan arab, emang biadab.",2023-04-05 13:24:07+00:00
"@txtdrimedia Cor juga tuh otaknya yg neror,daripada ga ada isinya",2023-04-05 13:21:47+00:00
Biadab,2023-04-05 13:20:25+00:00
"#PRAYFORPALESTINE | Israel Biadab, Turut Tahan Golongan Wanita https://t.co/igFSzBBsZZ",2023-04-05 13:19:02+00:00
"@mazzini_gsp Bapak gw juga hampir gila cok kena stroke teriak teriak mulu, ni sekarang gw lagi kabur dari rumah, males banget anjing abang abang gw mak gw pada ngebacot mulu gw juga pusing denger nya anjing. 
Keluarga kalian ada yang ke gw gak?",2023-04-05 13:17:41+00:00
"Israel tunjuk lagak menjelang fasa pertengahan bulan Ramadan, bertindak biadab serbu Masjid al-Aqsa.

https://t.co/202RD6Wuq5

https://t.co/202RD6Wuq5",2023-04-05 13:17:34+00:00
@tanyakanrl Diemin masalah tu jangan di cari. Wkwkwkwkwk,2023-04-05 13:15:17+00:00
@NenkMonica Bangsat Israel Biadab,2023-04-05 13:14:10+00:00
@MCAOps Yahudi biadab,2023-04-05 13:13:30+00:00
"@Tita83079013 INI APA BONG ??? APA??? MASIH PUNYA MATA GAK??? 

Biadab !! https://t.co/7PjIbfqm6y",2023-04-05 13:13:18+00:00
@SultanBoegis Biadab!,2023-04-05 13:11:17+00:00
"Stress la lately dgn staf bawahan yg biadab. Dah buat salah bkn nak mengaku, pastu jenis yg suka twist itu ini demi nak tegakkan benang yg basah. Dah salah tu salah je la oi. Tiber nak mintak tukar katanya, tapi tak berani pulak kau inform pengarah. Silakannnn la keluar.",2023-04-05 13:10:34+00:00
"Pas Selangor menyifatkan tindakan tentera rejim Israel itu merupakan satu tindakan biadab, keji dan tidak berperikemanusiaan terhadap umat Islam di Palestin yang sedang menjalani ibadah pada Ramadan.

https://t.co/nkGLQWX4Sk

https://t.co/nkGLQWX4Sk",2023-04-05 13:09:04+00:00
"@tanyakanrl COWO2 YANG GABISA JAGA KONTOLNYA MENDING LO DISIKSA DIPENJARA AJA LAH ANJING, BIADAB BGT TOLOL, KALAU MASIH ADA YANG NYALAHIN KORBAN AWAS AJA YA ANJING",2023-04-05 13:04:41+00:00
