Tweets,Date
"@KaredokLeunca__ @mohmahfudmd Mahfud jd cawapres nya anies? Itu sm aja turun derajat.
Sm aja membiarkan &amp; bertekuk lutut di bawah bajingan.",2023-04-10 21:58:21+00:00
sampah bajingan,2023-04-10 21:57:39+00:00
"""sayang cape""
""kenapaaaaa sayangkuuuuu"" -he said
*Brcrita bahwa ak hbis menyelesaikan tugas bajingan spt sejarah itu 
""Ya Allah kasiannya pacarku, kamu hebat banget sayang jam segini baru selesaiiii, keren ih pacar aku, apa nya yang cape sayang, telfon yuk"" 
Halu fak",2023-04-10 21:55:30+00:00
"@sbyfess ga lucu, kan emang siklus cowo bajingan kaya gitu kak:)",2023-04-10 21:48:25+00:00
"@18fesss Dibalik kemapanan lo ada doa istri dan anak. Gaenak dlm hal sex tuh gmna sampe anak 2? Memang laki-laki kampret hidupnya g cukup sama 1 wanita. Daripada kau cari lonte yg krjanya ngesex yg udh pasti mahir mending kau introspeksi diri, jgn ampe lo mati sebagai bajingan deh kata gw",2023-04-10 21:46:56+00:00
"@18fesss Ada gila2nya ku rasa kau yaa. Heh, kau kira istrimu itu menganggap kau adalah sosok laki2 yg sgt sempurna? Justru krn istrimu baik dia masih menerima kau dan melengkapi kau yg tidak sempurna itu, bajingan! Awas nanti karma bisa nurun ke anak cucu cicit",2023-04-10 21:45:37+00:00
@sapsaproll3 Bajingan akakw,2023-04-10 21:45:28+00:00
bajingan,2023-04-10 21:43:44+00:00
"gw emng ga anak tuhan, tp gw bisa memanusiakan manusia. BUKAN MALAH NYAKITIN MANUSIA HAHAHAHAHAHA.

hidup msih didunia aja udh kayak si paling ngerti akhirat. bajingan.",2023-04-10 21:42:33+00:00
":( ikut sedih nder, cowo emg bajingan nder",2023-04-10 21:40:50+00:00
"bye gw gamau kenal manusis sprti lu lagi. walaupun gw msih syg ama lu, tp gw ga buta lg buat skdr ngemis closure ke lu. gw nyambat di tweet jga krena gw kesel bet sma lu.

gw baik baik saja. gw akan selalu baik baik saja. hiduplah dgn penuh penyesalan bajingan.",2023-04-10 21:40:17+00:00
"@marlina_idha @aniesbaswedan Bukankah di th 2019 kelompok klen tidur di setiap TPS biar nggak dicurangi,? klen memang bajingan, klen sudah merencanakan negeri ini rusuh degn alasan jika kalah berarti di curangi, kalian sampah politik",2023-04-10 21:37:34+00:00
@AB_008_ Ben modar wae kui bajingan,2023-04-10 21:37:03+00:00
Yg ikut bela bajingan lebih parah ancamanya pak,2023-04-10 21:35:30+00:00
@rahmdess27 emg bajingan bb,2023-04-10 21:34:33+00:00
bajingan msih ae diinget,2023-04-10 21:33:09+00:00
@syelinelciaa Bukan peluk doang aku kurung biar nggak ketemu bajingan bajingan diluar sana!,2023-04-10 21:32:41+00:00
"Eh lu bajingan yaa gak gentle lu, bisa-bisanya nyari kesempatan dalam kesempitan laki bukan Lo??!",2023-04-10 21:30:07+00:00
"@narkosun anda mungkin keturunan petani namun jika sikap dan perilaku anda mulia maka anda layak disebut bangsawan terhormat, begitu pula sebaliknya walaupun anda keturunan bangsawan namun jk perilakumu kurang ajar maka anda tak lebih dari seorang bajingan, itu menurut pandangan pribadi sy",2023-04-10 21:28:02+00:00
@tanyarlfes Ewwhhh cowok bajingan,2023-04-10 21:26:31+00:00
@islah_bahrawi @Restty_cayah Pernyataan yg jujur..tolol dan dungu mau didengarkan omongannya..anjing jalanan tetap lebih terhormat dari pada kau..bajingan https://t.co/yk5D17e7Km,2023-04-10 21:25:32+00:00
"Plus ""bajingan!!""
Dahhh😇",2023-04-10 21:24:45+00:00
"@abandonsadd @hulkisred @AymanAlatas Semoga istri lu main twitter trs liat OPINI TOLOL LO YG BILANG PEREMPUAN BERTARUH NYAWA SEKALI DOANG DAN NGGA MATI. 

DASAR BAJINGAN.",2023-04-10 21:24:30+00:00
"kecil nakal
muda bajingan
tua takut istri",2023-04-10 21:23:05+00:00
@iamkalong @Shaggy_Solo @mazzini_gsp Bajingan🤣🤣🤣,2023-04-10 21:21:36+00:00
@zsunwoou Bajingan deh tuh gue tambahin.,2023-04-10 21:17:42+00:00
"bajingan, rung udud :(",2023-04-10 21:17:08+00:00
"@bjorkanism_real Bangsatt luu, nuduh2 palestina teroris, luu tuhh yg bajingan tengikk",2023-04-10 21:16:17+00:00
@N1NGXX bajingan,2023-04-10 21:15:49+00:00
@hahahingang Bajingan wkwk,2023-04-10 21:14:57+00:00
hdeh bgt sm org2 yg kek ditnya ini dmna trs nyebut nama jalan doang kek bajingan 1 aj kh yg jualan itu d jln itu??????,2023-04-10 21:14:50+00:00
@Paltiwest trima kasih agnez...berkat kau banyak bajingan koruptor terungkap😜😜😜😜,2023-04-10 21:13:43+00:00
@orangbiasamales kyk ngasih makan ternak bajingan,2023-04-10 21:13:38+00:00
@BryanTarigann @kegblgnunfaedh bajingan asuuu,2023-04-10 21:12:52+00:00
@323RajaNgibul Ternyata semua bencoleng maling bajingan bangsaaad negata,2023-04-10 21:12:26+00:00
@AremafcOfficial Club bajingan gatau malu,2023-04-10 21:11:32+00:00
"hehehehehe, PADAHAL ELO YANG NGERUSAK SEMUANYA BANGSAT ANJING BAJINGAN NGENTODDDDDDDDD KENAPA SEMUANYA JADI SALAH GUA MEKI",2023-04-10 21:10:31+00:00
"@18fesss Kalo ampe biji lu item, kontol lu gw pindah ke jidat y cok. Bajingan bgt otak bokep gini",2023-04-10 21:10:00+00:00
emang keknya idupku sangat bajingan,2023-04-10 21:09:52+00:00
@42383 FAAAWWKKK GUE BARU MAU NGELUARIN MEME BAJINGAN LO MNET TAPI BARU INGET UDAH INSERT DIATAS,2023-04-10 21:08:22+00:00
"rasah kuatir ngger, aku sing bajingan hahahahaaha",2023-04-10 21:07:05+00:00
@FCBarcelona barca b nya bajingan,2023-04-10 21:06:47+00:00
"@ekafatma_w Ehh kapir n muslim munafik, Islam yg baik itu dengar anjuran n perintah nya Al-Qur'an, bukan Arab Saudi kaleeee. Dasar klean bajingan tengik. Klean yg muslim munafik lebih hina dri pada anjing. Manusia kek klean g bisa dibaik²in. Benalu",2023-04-10 21:06:08+00:00
"@18fesss Mental dan batin istri anak lo yg jadi korbannya apa g pernah mikir lo hah? Jadikan istri kedua uda sesempurna apa lo sbgai kepala rumah tangga? Sdhkah lo mencukupi nafkah lahir batin istri lo dg baik? Sdh g gw rasa gak, buktinya lo masi kepikiran ngewe sm cwek lain bajingan emg",2023-04-10 21:06:01+00:00
Ini kenapa gue ketemu cowo lebih tua tapi diem aja si dahal dia tahu harus gimana🤡 bajingan,2023-04-10 21:04:36+00:00
@kangirul803 @abu_waras Narasi yg membangun pemikiran primordialism kayak gini justru tdk baik. Kalo logikanya di pake maka peluang cina ketemu cina justru lebih besar dan mereka justru org bajingan komunis.,2023-04-10 21:03:12+00:00
BAJINGAN🤣🤣🤣🤣🤣,2023-04-10 21:02:58+00:00
lama lama idup kek puki ajg bajingan aknsnsjjs,2023-04-10 21:02:57+00:00
BAJINGAN BGST LAH ANJ https://t.co/klX5AlL3PJ,2023-04-10 21:01:35+00:00
@convomf bajingan,2023-04-10 20:56:14+00:00
"@imhocmiiw @muannas_alaidid Coba diingat lagi kejadian dari awal mas... Sambo aja nembak Joshua krn mulut embernya si Putri. Demikian jg akibat lambene Agnes, Mario dadi bajingan embongan!",2023-04-10 20:55:52+00:00
@Dcverse21 @HmfaqihA @jokowi @ganjarpranowo Si paling nkri dan paling toleransi sharusnya paham sapa yg dimaksud. Mo @prabowo mo @ganjarpranowo mo @aniesbaswedan semuanya sama² gak punya visi sama² gagal dlm mengambil hati rakyatnya sama² bajingan politik.,2023-04-10 20:52:40+00:00
Ojok gpp gpp ae sekali sekali ngomong jancokk bajingan matane picek!!! 👍,2023-04-10 20:49:29+00:00
@idextratime @recehtapisayng Bajingan lo et,2023-04-10 20:49:15+00:00
Bener² niat maling duit pajak sak keluarga bajingan,2023-04-10 20:45:54+00:00
@pdfperjuangan Bajingan wkwkw,2023-04-10 20:42:57+00:00
"@Ryan19Musisi @tanyarlfes Sebelum imsyak, BAJINGAN.",2023-04-10 20:42:21+00:00
bajingan lo,2023-04-10 20:38:49+00:00
@YanHarahap Bajingan semua wkwkwk,2023-04-10 20:36:18+00:00
@fantasyperpul @The_RedsIndo Yang bandingin vvd sama vidic itu @Carra23 tua bangka bajingan ini kontol,2023-04-10 20:36:00+00:00
bajingan,2023-04-10 20:35:10+00:00
sumpah bangsat banget gue juga nemu banyak komen pelecehan dari ngabers tolol bajingan di postingan akun ibu muda yang lagi edukasi ibu lain tentang breastfeeding isi komennya pelecehan semua,2023-04-10 20:35:05+00:00
"@zidhn @glossyb0mb @txtdrimedia iya lohh om, pertanyaan sender pertama itu aneh apa nggak si dandy pacarin anak yg beda usianya jauh. ya gk aneh dong. di luar konteks mereka bajingan, hal itu tetep gk aneh",2023-04-10 20:27:14+00:00
"@txtdrimedia Mana nih,kaum2 BAJINGAN yg diawal KASUS suka buat statement jg nuduh klw David ngelakuin asusila kpd AG #GustiOraSare",2023-04-10 20:27:02+00:00
@Heksa061 @AndiePeci Seseorang yang hebat tidak berkompromi dengan bajingan,2023-04-10 20:27:00+00:00
@akabondcu @idextratime WKWKW BAJINGAN LO,2023-04-10 20:25:14+00:00
@Stakof Dan predikat Bajingan itu selalu melekat pada laki laki...What the ..😭😭😭,2023-04-10 20:18:36+00:00
@idextratime @A_ZeeJKT48 Sembarangan main dak dek dak dek aja eti bajingan,2023-04-10 20:13:57+00:00
ndlogok i balekno wektuku tenogoku duitku bajingan gelem enake tok,2023-04-10 20:12:02+00:00
"@sbyfess Iki ga lucu se, emang bajingan ae lanangan mu",2023-04-10 20:10:04+00:00
"—

""Ia cengeng asal lo tau. Tiap malam menangis karena tidak ada yang membelanya saat bajingan tua itu memukulnya."" 

Bayangan wajah ayahnya seolah kembali terpampang. Javas semakin marah karena ialah yang harus menanggung rasa sakit setelah ulang tahun ke tiga belas Nial.

—",2023-04-10 20:09:37+00:00
y gmn y🥲cowo kalo ga bajingan ya sange an. udh ga jauh jauh dari 2 itu deh,2023-04-10 20:06:13+00:00
@convomf bajingan,2023-04-10 19:58:49+00:00
@AREAJULID Kalian milah milih seleksi calon suami tu gimana si??? Kok banyak banget kasus laki2 bajingan dipernikahan?,2023-04-10 19:57:13+00:00
bajingan gw lupa caranya nangis kenceng 😑,2023-04-10 19:53:12+00:00
@18fesss Dasar bajingan brengsek!!!!!!!!!!!!!!,2023-04-10 19:49:47+00:00
mending jadi cowo brengsek atau bajingan?,2023-04-10 19:47:01+00:00
"EFISODE, FIRLI SANG BAJINGAN HUKUM https://t.co/buaYQFATuD",2023-04-10 19:34:49+00:00
@Arangputih3 @tanyarlfes bajingan asu kontolllll,2023-04-10 19:34:12+00:00
"@tanyakanrl Hmmm jodoh itu kadang ga kaya cermin ya, ada wanita baik untuk pria bajingan. Ada pria tulus untuk wanita gampangan. Kenapa yang baik dan tulus ga jadi jodoh aja sih. Yang bajingan sama gampang biarkan mereka satu lingkaran aja gitu saling menyakiti satu sama lain.",2023-04-10 19:23:34+00:00
Anjing dah mimpi gue selalu aneh. Kaya proyeksi dari trauma-trauma gue. Capek bgt bangun tidur selalu kerasa nyesek. Bener2 hubungan tai anjing buang2 waktu huekk bangsatt bajingan anjingggg. Bencii bgt ya Allah gue benci bgttt. Pengen semua nya segera ilang dr hidup gue.,2023-04-10 19:23:02+00:00
"@RuangLucuuu Males,pada bajingan semua",2023-04-10 19:21:23+00:00
"@ocongBoyy @RudiantoQ Ideologi maling bansos 😁.
Bajingan jahanam",2023-04-10 19:19:22+00:00
"Aih sia, bajingan😀🖕",2023-04-10 19:16:56+00:00
Bajingan,2023-04-10 19:15:34+00:00
@rebahanmullu Bajingan lu emang,2023-04-10 19:14:52+00:00
"emang kontol publik bajingan bisa pada ke mitik heran gua kontollll, cape anjing https://t.co/KK4ItzioxD",2023-04-10 19:14:35+00:00
@ohmpcawatt Bajingan luhk gabek,2023-04-10 19:13:30+00:00
"Bajingan! Dulu gw salah satu org yg bela dia lagi, asli malu bgt gw 😭🫵🏻",2023-04-10 19:11:17+00:00
"@isishaki Bajingan og koe mas, lagi tangi turu malah tok jak diskusi",2023-04-10 19:10:49+00:00
@AremafcOfficial bajingan admin singo karaoke,2023-04-10 19:07:09+00:00
"📺 Korean Dramas
Shadow Beauty / 그림자 미녀 (KakaoTV, 2021)

Kukira mereka couple dan genie jadi pelakor pak ketua ketua kelas bajingan ternyata tidak 😂😁

#ShadowBeauty #ShimDalGi #ChoiBoMin #LeeNaGyung #HurJungHee #YangHongSeok https://t.co/6PWOpvuxCn",2023-04-10 19:04:39+00:00
"Kita kihat Day 3 apakah mereka masih ingin berusaha membalas dendam kematian kameradnya, maju ngeneh bajingan",2023-04-10 18:57:27+00:00
seperti sedang berlomba lomba untuk mendapat gelar paling bajingan,2023-04-10 18:52:47+00:00
"he said ""I Love You"" to me
and I just say ""thank you'
lalu aku tanya ""apakah ini termasuk kategori selingkuh?"", then he said""nggk,kan aku ngomong nya bercanda doang "" 
shit,lelaki bajingan kamu",2023-04-10 18:51:26+00:00
"@jaykening_ning Bajingan, lewat di aku",2023-04-10 18:47:41+00:00
@itskeaaan @twperritos BAJINGAN LOHK,2023-04-10 18:46:50+00:00
rodo bajingan tur rpp msh aman 👊,2023-04-10 18:45:43+00:00
@bajingan_pace Selamat pagi,2023-04-10 18:42:33+00:00
"Gw gak diciptain jadi bajingan kayanya, dapet jawaban kek gini aja gemeter bangsat https://t.co/7mitMwvY0K",2023-04-10 18:38:22+00:00
"@RuangLucuuu Terakhir, “KOE KI BAJINGAN RETI RA SU!”",2023-04-10 18:37:03+00:00
BAJINGAN,2023-04-10 18:35:28+00:00
@18fesss Bajingan,2023-04-10 18:31:40+00:00
"gua blm tdur padahal bsk sklh, KARNA NI AU SERU BGT BAJINGAN GUA KESEL SM SI BIRU KANJUT BGYT",2023-04-10 18:29:06+00:00
@reddirect69 Wkwkwk bajingan 😭😭😭😭,2023-04-10 18:27:57+00:00
"Mulai dari dunia mistis, dunia politik, dunia bisnis, dunia keluarga, dunia diri sendiri, bahkan dunia hiburan, LO SEMUA KONTOL
SEBENARNYA LAGI DI FASE MALAS BERDEBAT TAPI KOK KEK BANGSAT AJA LAH. ADA AJA PERSOALAN KONTOL YG HARUSNYA OTAK INI GA PERLU IKUT NGURUSINNYA BAJINGAN",2023-04-10 18:25:45+00:00
@urbaegv @sosmedkeras Bajingan porno 😭,2023-04-10 18:24:09+00:00
bajingan kamu xavi 🥲,2023-04-10 18:23:53+00:00
"grgr klitih bajingan, aku dadi dikei jam malam ro ibuk 😔",2023-04-10 18:10:45+00:00
@tanyakanrl ngeri banget pergaulannya. Si mario juga bajingan agnesnya juga iya iya aja,2023-04-10 18:10:26+00:00
bajingan scroll liat trending malah isinya pap tt😭😭😭😭,2023-04-10 18:07:33+00:00
@txtdrpemerintah Admin kompas bajingan bikin berita headline clickbait!!!! Asu asu,2023-04-10 18:03:47+00:00
"Bajingan, tak modar wae po pie ki. Genah sip",2023-04-10 18:02:11+00:00
"@mimikitty__ @indomyfess INI BAJINGAN BACOOOT, udah puas blom lu sama infonya yg udh ngebrla bias mu abis abisan, big acc army indo juga udh banyakkk yg ikut ngebela oppak lu, anjir drama bngett sok paling tersingkirkan cihhh menjijikan https://t.co/356NDtoM1o",2023-04-10 18:01:42+00:00
Bajingan ini sengaja untuk hancurkan KPK,2023-04-10 17:59:11+00:00
@gesangnurh itumah tolol,2023-04-10 17:56:48+00:00
bajingan lo semua,2023-04-10 17:56:20+00:00
Aargrhrhrh bsk ak satu shift brng si bajingan yg bikin hati w dag dig dug serrr,2023-04-10 17:56:00+00:00
@peeesang oh iya bajingan 😭 ini ticketingnya gak pake tiketcom apa,2023-04-10 17:52:17+00:00
lirik 'hidup berjalan seperti bajingan' emang dibuat berdasarkan realita ya wkwkwk,2023-04-10 17:48:57+00:00
@cirilladumpz gue ngaceng malem malem bajingan 😍,2023-04-10 17:46:41+00:00
benar benar diluar kemampuan berpikir manusia emang bajingan yang satu ini,2023-04-10 17:45:23+00:00
Alias bajingan,2023-04-10 17:44:07+00:00
duit tabungan gw kepake muluuuuuuu lama lama LUDES selamat TINGGAL ponsel PINTAR terbaru yang saya IMPI IMPIKAN PRODUK dari KAPITALIS BAJINGAN,2023-04-10 17:44:05+00:00
@afthnhina @Bramaastaji Bajingan…,2023-04-10 17:42:47+00:00
"'fif km kecil minum susunya apa?'
'sgm soalnya murah'
'hiii pantesan, sgm kan sinting, gila, miring'
ANJING TIBA2 KEINGET JOKES SD SIAPA SI YG NGOMONG GT KE GUA BAJINGAN!!!",2023-04-10 17:41:50+00:00
@tiffanyhanss @padangmenfess iya emang bajingan itu kalau mau cerita dm aja yaa☺️,2023-04-10 17:39:15+00:00
Selalu ada bajingan yang menjadi pahlawan.,2023-04-10 17:38:31+00:00
"@tanyarlfes jgn takut buat nolak buat para cewe, dan buat para cowo bajingan termasuk gua hidup lu bukan tentang ngewe doang setannn",2023-04-10 17:36:37+00:00
@zidanewisnuu eh iyo cokkkk bajingan puersis asuuu,2023-04-10 17:36:33+00:00
@hanyuciw @jellowookie @hwanfisip bajingan,2023-04-10 17:31:54+00:00
Ada beberapa orang yang sangat egois dia memilih siapa saja yang dapat menghiasi jalan cerita hidup nya.  Bukan ingin selalu mendapat pelangi saja. Hanya saja dia tidak mau banyak bajingan berkhianat dalam hidup nya.,2023-04-10 17:31:14+00:00
@TAERIytta @SUNGYEOLytta Bajingan,2023-04-10 17:30:19+00:00
@tanyakanrl Bajingan emang si akip.,2023-04-10 17:30:14+00:00
@aaabbbbb__ bajingan lo user aaabbbbb,2023-04-10 17:28:34+00:00
@ke_gap_ew3 @Marthinaindria2 WKWKWKWK BAJINGAN,2023-04-10 17:26:51+00:00
“Namun dunia terlalu bajingan untuk sekedar membiarkannya bahagia.” https://t.co/ID9OSzHAOQ,2023-04-10 17:26:49+00:00
@ismuk_ koe yo bajingan,2023-04-10 17:26:34+00:00
@Arangputih3 @tanyarlfes BAJINGAN,2023-04-10 17:26:05+00:00
Kalo nggak bangsat ya bajingan,2023-04-10 17:25:46+00:00
Bajingan :),2023-04-10 17:23:57+00:00
"Bajingan kau Sunjaya! 
Busuk di Lapas &amp; neraka.",2023-04-10 17:22:45+00:00
"@yudiharahap46 !!! Bajingan !!!
Repot Kalo @KPK_RI Sudah Dikuasai @firlibahuri Bajingan, Direzim Yang Bajingan Saat Ini 😭
#Bajingan https://t.co/u4HbStCdNu",2023-04-10 17:22:41+00:00
"@kavessandro @raaperle memang aku sangat mencintai bajingan ini, tapi....",2023-04-10 17:21:51+00:00
kontol tai bangsat banget lo bajingan aelah,2023-04-10 17:21:29+00:00
"bajingan setiap gue mau ngerasain fall in love ada aja yg matahinn itu semua, cthnya tmn w yg udh punya doi eh mlh ciuman sm hp",2023-04-10 17:21:09+00:00
bajingan buang-buang wektu ku,2023-04-10 17:18:10+00:00
@tulungbaca Bajingan😪,2023-04-10 17:17:00+00:00
Bajingan cah,2023-04-10 17:15:42+00:00
"@rthurbraga Sudah saya duga sedari awal berdirinya KPK.

Negara Indonesia bukan negara demokrasi kerakyatan, tapi demokrasi bagi bajingan bernegara.

So what?... Kerja.. Kerja... Kerja

🤣🤣🤣
https://t.co/zaHtHqBKaE",2023-04-10 17:13:21+00:00
@infotwitwor_ BAJINGAN,2023-04-10 17:09:16+00:00
bajingan mumet tenan nek urusane ro kahanan sek lagi kentekan duit):,2023-04-10 17:07:17+00:00
"wkwkwk bajingan, dipikir achievment",2023-04-10 17:07:14+00:00
BAJINGAN 😭😭😭😭😭😭 https://t.co/1M25Ln0NNm,2023-04-10 17:05:20+00:00
OH CHUL YOUNG LU BAJINGAN,2023-04-10 17:02:25+00:00
"Menanglah dan berjayalah Persebaya!

#PersebayaDay

Arema jancok bajingan!",2023-04-10 17:02:23+00:00
@ultravisive Bajingan lu bayangin abis makan mie ayam malah sukebak subtweet,2023-04-10 17:00:45+00:00
agnes bajingan🤣,2023-04-10 17:00:32+00:00
tapi semua mantan gue pernah ngajak balikan wkwkwk ajg banget tai bajingan baru nyesel lu kemaren kemana ajaaaaa,2023-04-10 17:00:27+00:00
SUMPAH SIAPA YG PUNYA GURU PKN KAYAK BAJINGAN SAYA SAYA,2023-04-10 16:59:55+00:00
"#7
Cintanya kemarin amat dalam
Harapannya jua amat tinggi
Apalagi penantiaannya juga tidak sebentar
Sayang sekali
Yang dinanti nyatanya hanya bajingan
Yang banyak menyematkan mimpi
Tapi lalu mencabutnya dengan penuh koyakan
Hatinya tak lagi sama",2023-04-10 16:59:21+00:00
@amaryeverie BAJINGAN.,2023-04-10 16:59:08+00:00
"Berdirilah di kaki mu sendiri bajingan, orang lemah dan manja tidak akan mendapat tempat di dunia ini, kecuali bapak mu kaya.",2023-04-10 16:57:51+00:00
BAJINGAN LUKH AKHHHH,2023-04-10 16:55:36+00:00
bajingan lagunya malah kaya tai,2023-04-10 16:50:14+00:00
"Mulai terbiasa, tapi emang BAJINGAN.
https://t.co/Lkv8QkjgP3",2023-04-10 16:49:37+00:00
"@tanyakanrl udah jelek, banyak tingkah, tolol pula, ga ada otak, orang mau ibadah loh itu. bajingan anjing brengsek.",2023-04-10 16:47:05+00:00
smua cwok akan bajingan pd akhirnya,2023-04-10 16:46:49+00:00
@kalewrittings bajingan ngajak ribut banget,2023-04-10 16:46:41+00:00
"Gw blum nonton teaser our sky 2😭
Bajingan kau tugas tidak ada habisnya sama sekali ☝🏼😭",2023-04-10 16:46:38+00:00
BAJINGAN,2023-04-10 16:45:40+00:00
@prastow Ha ha ha ha ha ha ha ha ha selama Bajingan tulen (Abdi negara) TDK di masmi mimpi negara ini jadi benar. Karena bandit tulen itu ya abdi negara.,2023-04-10 16:45:38+00:00
populasi nyamuk banyak bgt sih bajingan i'll not forgive you till i die anjing gue mau tidur gabisa,2023-04-10 16:45:36+00:00
"@bjorkanism_real mau nih akun org bajingan ilang? tinggal tembak Rudal ke Singapura, paham kan Singapura basis apa",2023-04-10 16:45:10+00:00
BAJINGAN 😭😭😭,2023-04-10 16:44:34+00:00
Bajingan lah boong semua ketikan lo surya,2023-04-10 16:41:48+00:00
"@YAMAZAKI_GUNN aku baca cerita angst x reader dan si ryuhei asu banget agh, bajingan asu jancok😭😭😭😭😭😭😭",2023-04-10 16:40:33+00:00
Benci bgt bajingan,2023-04-10 16:39:29+00:00
BAJINGAN LUUUUU NESIEJFJJEEJ GJLS JADI ORG APAAN BGT PGN AKU GAMPAR IH,2023-04-10 16:37:41+00:00
@ursidedishhh Bajingan lo nak tgr,2023-04-10 16:34:44+00:00
"@Ayuniiiiiii_ semangatttt, hidup memang bajingan tapi kita harus lebih kuat untuk berharap masa depan yg lebih baik",2023-04-10 16:33:44+00:00
"@Paltiwest Berarti 'pemerkosaan' sama si D, ketagihan sama si M? Berarti bajingan juga donk si D.. apa gara² ini si AG mutusin D? Kenapa gak divisum pas di rudapaksa? Apa karena dibelakang si D ada ormas besar?",2023-04-10 16:33:44+00:00
bajingan lo twitter,2023-04-10 16:33:29+00:00
"bajingan, gue cm mau ujian dengan tenang",2023-04-10 16:32:55+00:00
Mnet BAJINGAN,2023-04-10 16:32:32+00:00
egk mampu ak mek bajingan,2023-04-10 16:32:15+00:00
"JO INSUNG😱
yaallah bang lu 10 (taun depan) taun kmne ajeee. Gw mo nangis njrit bajingan joinsung comeback😭😭.
Kek... Knp harus 10 tahun gitu penantiannya? Awas aja klo ngilang lagi huaaaa",2023-04-10 16:31:05+00:00
BUN HIDUP BERJALAN SEPERTI BAJINGAN,2023-04-10 16:30:25+00:00
"besok dh selasa aja si, bajingan",2023-04-10 16:30:24+00:00
bajingan bajingan malah nambah 1 😭😭,2023-04-10 16:30:17+00:00
bajingan asu sumpah mampuslah,2023-04-10 16:29:30+00:00
BAJINGAN NOMIN GUA BARU BUKA TWITTER ANJROTTT,2023-04-10 16:26:59+00:00
akan kujalani hidupku 24/7 arepo karo ndlogak-ndlogok asu bajingan picek matamu cuk!,2023-04-10 16:26:16+00:00
manhwa  yang mcnya seorang bajingan gila emang paling paling mantap,2023-04-10 16:23:33+00:00
"@blueveries Sedih bgt ngeliat jun kek gini, dia gak tau aja org yg dirasa baik dan cocok buat papanya itu, adalah laki² bajingan yg nyakitin papanya sampe hancur, dibuat sengsara, dan gak bertanggung atas kehadiran jun di dunia.",2023-04-10 16:22:39+00:00
@sushibusu WKWKWK BAJINGAN,2023-04-10 16:20:24+00:00
@Dennysiregar7 Masa sih Indonesia ditakuti..... bajingan bener tuh negara mana itu. Lawan aja beres kan.,2023-04-10 16:19:51+00:00
Bajingan tenan semut rombongan i,2023-04-10 16:19:42+00:00
kuliah berjalan seperti bajingan dikit,2023-04-10 16:14:27+00:00
"@tanyarlfes haha, bajingan",2023-04-10 16:14:09+00:00
"""Seharusnya kamu sudah bisa marah loh kedia, memaki maki diapun sebenarnya tidak masalah, bajingan seperti dia tidak pantas mendapatkan belas kasihan, dasar pecundang, tidak tau diri, tidak tau terimakasih, tidak tau bagaimana cara menghargai, manusia atau bukan sih dia?""",2023-04-10 16:13:25+00:00
"@BayuSantoso02 Mntan seng ndi sik mo, nek seng bajingan poll yo emoh balen",2023-04-10 16:12:55+00:00
@kinosadewa bajingan,2023-04-10 16:10:05+00:00
Anjgg kalo aing financial freedom mah langsung gas nonton radwimps bajingan,2023-04-10 16:09:52+00:00
@astropvhile_ Geologi bajingan.,2023-04-10 16:09:37+00:00
@prastow Ha ha ha ha ha ha ha ha BAJINGAN TULEN 24 KARET ITU ABDI NEGARA.,2023-04-10 16:07:54+00:00
@vegarant @mazzini_gsp Jadi si Mario bajingan juga ya ngewe Mulu 😂🤣,2023-04-10 16:05:41+00:00
gw kalo lagi sahur muka gw kaya bajingan perasaan,2023-04-10 16:05:35+00:00
Jirlah. Another bajingan buat ditangisin,2023-04-10 16:05:25+00:00
"@tehbotolsosrot @soberinterlust @sosmedkeras Note: si bajingan ini pacar pertama cewek itu, otomatis dia ga punya pengalaman pacaran ke siapapun! Titik kebucinan si cewek di sini. Ya yang brengsek cowoknya aja!",2023-04-10 16:02:44+00:00
@txtdrberseragam bajingan jelek iki mesti dikondisikan,2023-04-10 16:02:41+00:00
wifi berjalan spt bajingan,2023-04-10 16:01:39+00:00
wkwkwkwkw bajingan dinda😭😭,2023-04-10 15:58:34+00:00
bajingan iklan spotify kalo uda masuk lazada mesti bntr bntr iklan😫,2023-04-10 15:57:31+00:00
"@yuwan48809428 @Midjan_La_2 sing koyok taek iku raimu buk, cangkem koyok selet e jaran, bajingan matamu picek",2023-04-10 15:57:20+00:00
"gua cuma bisa keluh kesah disini, gua bingung skrg bajingan",2023-04-10 15:56:42+00:00
@tanyakanrl Ugh bajingan,2023-04-10 15:56:14+00:00
@autumnfellas @tanyakanrl wkwkwkwk lucu bgt bajingan😭😭😭😭😭,2023-04-10 15:56:05+00:00
"@tanyarlfes cowo bajingan kaya gt jangan dipikirin nder, gue aja udah muakk banget sama cowo sangean kaya gt, giliran hamil ga tanggung jawab",2023-04-10 15:55:41+00:00
Bun hidup berjalan seperti bajingan~,2023-04-10 15:55:32+00:00
bajingan lu rumor,2023-04-10 15:54:51+00:00
bajingan seneng tenan aku dino iki 🥺😭,2023-04-10 15:54:16+00:00
@Lembayung071 @Fita_Shanty Bajingan pki,2023-04-10 15:51:18+00:00
GUA GBS MIKIR AU GRGR JILAT JILATTTBAKSHSKSHKSJSJDJRJRLSJS BAJINGAN ANJING,2023-04-10 15:50:17+00:00
@convomf cara lupain ex bajingan gmn?,2023-04-10 15:50:00+00:00
@tanyarlfes bajingan,2023-04-10 15:49:17+00:00
@18fesss Asu bajingan lonte gawok jancok gitu,2023-04-10 15:47:04+00:00
